Year;Month;Day;Hour;Week;;"TUOTANTO (MWh)
Production";"VESIVOIMA (MWh)
Hydro Power";"TUULIVOIMA (MWh)
Wind Power";"AURINKOVOIMA (MWh)
Solar Power";"YDINVOIMA (MWh)
Nuclear Power";"YHTEISTUOTANTO (MWh)
CHP";"KAUKOLÄMPÖVOIMA (MWh)
CHP-District heating";"TEOLLISUUSVOIMA (MWh)
CHP-Industry";"ERILLINEN LÄMPÖVOIMA (MWh)
Separate Thermal Power
";"TUONTI (MWh)
Import";"VIENTI (MWh)
Export";"KULUTUS (MWh)
Consumption"
2021;2;2;7;5;;9136.741;1986.854;43.471;0.000;2800.013;3795.499;2634.097;1161.402;510.904;3639.979;0.000;12776.720
2021;2;2;8;5;;9291.201;1939.715;35.459;0.000;2799.484;3933.964;2761.636;1172.328;582.579;3941.263;-12.390;13220.073
2021;2;2;9;5;;9760.108;2310.780;44.827;0.000;2798.752;4003.842;2852.210;1151.632;601.907;3581.430;-15.520;13326.018
2021;2;2;10;5;;9944.999;2309.623;41.002;3.536;2788.003;4012.830;2863.743;1149.087;790.004;3359.648;-14.848;13289.799
2021;2;2;11;5;;10047.454;2353.584;49.301;12.829;2786.804;4039.285;2873.536;1165.749;805.651;3312.537;-13.898;13346.093
2021;2;2;12;5;;9789.191;2272.158;49.086;19.962;2787.910;4001.076;2846.318;1154.758;658.997;3552.352;-5.466;13336.077
2021;2;2;13;5;;9798.237;2282.786;53.562;25.215;2797.634;3976.912;2839.960;1136.952;662.128;3459.510;-11.672;13246.074
2021;2;2;14;5;;9748.308;2226.593;69.641;22.370;2799.250;3990.656;2841.186;1149.470;639.799;3385.459;-14.184;13119.584
2021;2;2;15;5;;9740.328;2198.819;97.317;16.725;2799.432;3958.510;2822.627;1135.883;669.525;3358.245;-54.971;13043.603
2021;2;2;16;5;;9636.779;2084.339;122.215;5.009;2799.623;3980.538;2841.187;1139.351;645.054;3350.774;0.000;12987.553
2021;2;2;17;5;;9593.848;2007.809;178.622;0.094;2800.111;3994.608;2851.888;1142.720;612.604;3463.733;0.000;13057.581
2021;2;2;18;5;;9896.121;2220.538;259.922;0.000;2800.150;3969.426;2830.197;1139.229;646.084;3577.956;0.000;13474.077
2021;2;2;19;5;;10095.625;2312.015;348.791;0.000;2800.506;3973.354;2831.371;1141.983;660.958;3362.252;0.000;13457.877
2021;2;2;20;5;;9979.663;2169.567;389.240;0.000;2800.763;3962.682;2834.136;1128.546;657.409;3477.510;0.000;13457.173
2021;2;2;21;5;;9922.181;2077.230;436.133;0.000;2800.498;3953.435;2818.253;1135.181;654.885;3621.578;-294.630;13249.129
2021;2;2;22;5;;9772.586;2069.228;511.516;0.000;2800.250;3848.369;2707.752;1140.618;543.223;3518.806;-570.725;12720.667
2021;2;2;23;5;;9580.462;2030.048;588.494;0.000;2800.481;3737.678;2605.919;1131.759;423.762;3741.815;-458.865;12863.412
2021;2;2;24;5;;9322.070;1774.290;658.628;0.000;2800.491;3696.063;2569.198;1126.865;392.599;3675.664;-401.340;12596.394
2021;2;3;1;5;;9154.060;1663.229;641.028;0.000;2800.759;3662.607;2533.976;1128.631;386.437;3377.784;-383.535;12148.309
2021;2;3;2;5;;9085.139;1639.167;678.761;0.000;2800.851;3593.465;2461.844;1131.620;372.897;3094.345;-306.150;11873.334
2021;2;3;3;5;;9098.464;1669.984;668.208;0.000;2800.517;3593.679;2449.773;1143.906;366.076;2843.642;-290.480;11651.625
2021;2;3;4;5;;9126.701;1736.443;637.100;0.000;2800.920;3563.627;2418.851;1144.775;388.610;2789.395;-298.495;11617.601
2021;2;3;5;5;;9200.382;1793.267;631.171;0.000;2800.643;3585.275;2442.098;1143.177;390.027;2851.932;-308.385;11743.929
2021;2;3;6;5;;9346.712;1868.119;628.641;0.000;2800.273;3636.246;2495.431;1140.814;413.434;3060.546;-323.360;12083.898
2021;2;3;7;5;;9912.895;2179.905;662.759;0.000;2800.422;3760.935;2637.542;1123.392;508.876;3368.342;-379.045;12902.192
2021;2;3;8;5;;10434.846;2393.223;741.404;0.000;2799.354;3853.581;2746.986;1106.595;647.285;3252.988;-384.270;13303.565
2021;2;3;9;5;;10662.836;2462.411;808.016;0.000;2800.138;3923.515;2817.633;1105.882;668.755;3147.811;-447.630;13363.017
2021;2;3;10;5;;10647.366;2439.126;826.869;3.700;2800.771;3922.256;2835.000;1087.256;654.645;3277.923;-579.120;13346.170
2021;2;3;11;5;;10673.085;2507.364;787.556;14.239;2799.745;3907.971;2836.527;1071.444;656.209;3315.500;-619.390;13369.195
2021;2;3;12;5;;10603.406;2413.704;798.535;21.407;2798.295;3898.704;2813.777;1084.927;672.760;3174.337;-493.840;13283.903
2021;2;3;13;5;;10325.284;2169.222;795.986;26.588;2798.781;3881.630;2797.223;1084.407;653.076;3508.031;-569.450;13263.865
2021;2;3;14;5;;10347.037;2149.824;844.153;25.609;2798.534;3880.206;2785.528;1094.678;648.710;3441.854;-637.385;13151.506
2021;2;3;15;5;;10449.853;2142.297;977.075;19.079;2799.127;3890.807;2799.466;1091.341;621.468;3145.666;-577.055;13018.464
2021;2;3;16;5;;10688.324;2237.522;1159.513;8.518;2799.333;3901.077;2808.643;1092.434;582.360;2934.250;-613.350;13009.223
2021;2;3;17;5;;10832.656;2230.449;1303.767;0.258;2799.460;3963.151;2835.358;1127.793;535.571;2883.950;-613.830;13102.777
2021;2;3;18;5;;10922.064;2302.590;1320.523;0.000;2799.956;3954.641;2820.742;1133.899;544.354;3201.778;-572.925;13550.917
2021;2;3;19;5;;11150.479;2449.255;1306.216;0.000;2800.679;3947.709;2808.468;1139.241;646.620;3040.537;-544.800;13646.216
2021;2;3;20;5;;11025.307;2382.925;1241.584;0.000;2799.049;3950.011;2793.805;1156.206;651.738;3267.299;-562.510;13730.096
2021;2;3;21;5;;10615.225;2135.295;1174.861;0.000;2798.657;3925.467;2760.760;1164.707;580.944;3457.245;-621.605;13450.864
2021;2;3;22;5;;10203.696;1987.430;1117.369;0.000;2798.845;3841.767;2689.776;1151.991;458.285;3358.157;-661.745;12900.108
2021;2;3;23;5;;9888.372;1807.251;1072.429;0.000;2799.394;3813.085;2661.458;1151.627;396.213;3637.119;-533.370;12992.121
2021;2;3;24;5;;9766.437;1739.604;1027.300;0.000;2799.714;3795.265;2623.205;1172.060;404.554;3491.389;-559.525;12698.301
2021;2;4;1;5;;9631.708;1732.030;992.198;0.000;2799.772;3685.028;2518.375;1166.653;422.679;3318.855;-638.825;12311.738
2021;2;4;2;5;;9473.072;1655.913;928.328;0.000;2800.019;3662.015;2490.467;1171.549;426.797;3062.037;-468.375;12066.734
2021;2;4;3;5;;9446.909;1680.764;909.779;0.000;2800.558;3623.663;2470.262;1153.401;432.145;2921.624;-433.290;11935.243
2021;2;4;4;5;;9503.059;1721.132;943.159;0.000;2800.305;3629.477;2491.251;1138.226;408.986;2875.061;-464.650;11913.470
2021;2;4;5;5;;9548.978;1741.598;982.050;0.000;2799.987;3631.633;2511.565;1120.068;393.710;2938.706;-428.950;12058.734
2021;2;4;6;5;;9745.850;1896.806;944.480;0.000;2800.272;3694.618;2572.783;1121.835;409.674;3082.811;-425.800;12402.862
2021;2;4;7;5;;10100.551;2092.090;879.868;0.000;2800.092;3815.786;2677.352;1138.434;512.715;3213.880;-116.400;13198.031
2021;2;4;8;5;;10729.064;2434.062;979.139;0.000;2799.739;3864.859;2745.443;1119.416;651.265;2983.237;-225.325;13486.977
2021;2;4;9;5;;10906.596;2478.545;997.220;0.000;2799.312;3889.028;2792.325;1096.703;742.491;2653.596;-76.745;13483.447
2021;2;4;10;5;;10826.795;2470.474;904.357;6.717;2799.314;3891.791;2800.167;1091.624;754.143;2617.172;0.000;13443.967
2021;2;4;11;5;;10876.553;2479.187;920.685;21.058;2800.164;3896.542;2799.440;1097.102;758.917;2662.420;-196.370;13342.603
2021;2;4;12;5;;10781.898;2430.949;910.883;30.905;2800.973;3855.340;2724.832;1130.509;752.848;2573.975;-87.145;13268.728
2021;2;4;13;5;;10574.378;2291.750;889.501;35.172;2800.672;3818.016;2700.092;1117.923;739.269;3055.074;-379.225;13250.227
2021;2;4;14;5;;10592.066;2341.171;875.925;31.147;2801.017;3809.367;2737.826;1071.541;733.439;3126.006;-593.945;13124.127
2021;2;4;15;5;;10431.797;2201.718;909.416;23.899;2801.648;3821.312;2736.792;1084.520;673.805;2877.845;-243.165;13066.477
2021;2;4;16;5;;10697.873;2337.410;1025.979;10.026;2801.932;3839.162;2770.661;1068.501;683.364;2469.498;-192.590;12974.781
2021;2;4;17;5;;10806.556;2207.860;1228.017;0.402;2802.397;3850.061;2716.373;1133.688;717.820;2326.513;-114.985;13018.084
2021;2;4;18;5;;11261.515;2367.438;1522.216;0.000;2802.940;3887.321;2757.180;1130.141;681.600;2352.914;-199.312;13415.117
2021;2;4;19;5;;11527.262;2547.553;1585.683;0.000;2802.297;3931.748;2799.753;1131.995;659.981;2384.426;-421.744;13489.944
2021;2;4;20;5;;11569.375;2529.540;1662.063;0.000;2802.462;3917.521;2786.104;1131.417;657.788;2430.258;-433.650;13565.982
2021;2;4;21;5;;11511.579;2425.208;1694.407;0.000;2802.384;3893.105;2763.313;1129.792;696.475;2577.208;-625.390;13463.397
2021;2;4;22;5;;11268.609;2243.581;1684.458;0.000;2802.273;3866.145;2742.580;1123.566;672.151;2344.359;-594.585;13018.383
2021;2;4;23;5;;10887.641;2099.156;1649.708;0.000;2802.406;3782.364;2663.589;1118.775;554.008;2769.998;-560.710;13096.929
2021;2;4;24;5;;10655.007;1910.217;1757.159;0.000;2801.748;3692.479;2597.716;1094.763;493.403;2666.848;-487.105;12834.750
2021;2;5;1;5;;10399.652;1742.029;1712.793;0.000;2801.634;3717.399;2617.693;1099.706;425.798;2571.157;-480.300;12490.509
2021;2;5;2;5;;10273.733;1681.237;1691.701;0.000;2802.216;3678.282;2578.104;1100.178;420.296;2351.197;-369.225;12255.705
2021;2;5;3;5;;10152.228;1619.831;1622.476;0.000;2802.302;3680.664;2582.762;1097.902;426.955;2356.791;-361.475;12147.544
2021;2;5;4;5;;10079.021;1578.948;1610.388;0.000;2802.453;3665.301;2576.053;1089.248;421.931;2420.854;-347.020;12152.855
2021;2;5;5;5;;9977.208;1628.305;1442.739;0.000;2802.355;3687.400;2587.688;1099.712;416.409;2721.645;-310.815;12388.038
2021;2;5;6;5;;10066.683;1822.294;1255.778;0.000;2802.016;3746.341;2638.883;1107.458;440.254;2991.835;-276.010;12782.508
2021;2;5;7;5;;10631.563;2106.826;1271.833;0.000;2801.838;3886.831;2776.299;1110.532;564.236;2945.274;0.000;13576.837
2021;2;5;8;5;;11023.344;2228.322;1343.073;0.000;2801.310;3991.799;2885.443;1106.357;658.840;2979.280;-11.080;13991.544
2021;2;5;9;5;;11423.214;2474.340;1409.737;0.063;2800.471;4058.895;2949.426;1109.468;679.708;2654.297;-22.404;14055.107
2021;2;5;10;5;;11507.148;2518.313;1437.331;6.126;2800.610;4075.295;2959.467;1115.827;669.473;2630.843;-140.330;13997.661
2021;2;5;11;5;;11344.366;2400.009;1363.557;25.958;2801.094;4071.557;2943.577;1127.980;682.190;2752.970;-23.476;14073.860
2021;2;5;12;5;;11200.958;2371.945;1239.544;39.704;2799.919;4052.690;2931.147;1121.543;697.155;2804.136;-31.413;13973.681
2021;2;5;13;5;;10760.241;2206.354;1040.524;44.452;2799.945;4032.555;2915.853;1116.702;636.411;3180.539;-56.881;13883.899
2021;2;5;14;5;;10579.849;2242.321;893.539;41.555;2799.797;4001.616;2890.533;1111.083;601.021;3274.341;-170.814;13683.377
2021;2;5;15;5;;10456.723;2147.718;948.855;31.735;2800.387;3969.564;2859.818;1109.746;558.465;3197.587;-139.748;13514.562
2021;2;5;16;5;;10641.270;2099.926;1209.049;12.563;2800.624;3925.351;2837.230;1088.120;593.757;2754.317;-3.950;13391.636
2021;2;5;17;5;;11126.755;2145.630;1627.094;0.833;2800.586;3975.341;2829.750;1145.591;577.270;2307.369;0.000;13434.124
2021;2;5;18;5;;11667.384;2367.207;1883.982;0.000;2800.680;4030.162;2852.945;1177.217;585.354;2262.591;0.000;13929.975
2021;2;5;19;5;;11839.691;2465.242;1944.532;0.000;2800.634;4021.341;2880.750;1140.590;607.943;2386.043;-124.620;14101.115
2021;2;5;20;5;;11798.459;2481.318;1932.339;0.000;2800.196;3969.424;2865.165;1104.259;615.182;2321.016;-57.815;14061.660
2021;2;5;21;5;;11485.675;2293.107;1940.662;0.000;2799.577;3914.671;2812.990;1101.680;537.658;2641.647;-396.320;13731.002
2021;2;5;22;5;;10970.978;2118.483;1807.455;0.000;2800.445;3823.909;2737.815;1086.094;420.686;3078.293;-769.675;13279.596
2021;2;5;23;5;;10678.593;2238.168;1511.288;0.000;2800.717;3740.057;2679.336;1060.721;388.363;3292.465;-648.650;13322.408
2021;2;5;24;5;;10479.575;1985.814;1562.931;0.000;2801.090;3736.271;2667.265;1069.006;393.469;3149.388;-605.110;13023.854
2021;2;6;1;5;;10308.349;1768.016;1618.371;0.000;2800.769;3709.075;2628.933;1080.142;412.117;2773.539;-472.985;12608.903
2021;2;6;2;5;;10327.369;1773.140;1706.743;0.000;2800.796;3622.699;2567.335;1055.364;423.991;2446.129;-471.625;12301.873
2021;2;6;3;5;;10119.494;1604.531;1704.866;0.000;2800.850;3577.938;2540.301;1037.637;431.309;2456.619;-527.955;12048.159
2021;2;6;4;5;;9976.910;1549.342;1625.901;0.000;2801.344;3565.208;2531.327;1033.881;435.115;2437.331;-438.105;11976.136
2021;2;6;5;5;;9895.237;1509.535;1575.379;0.000;2801.443;3585.783;2535.382;1050.401;423.097;2517.497;-431.440;11981.294
2021;2;6;6;5;;9990.831;1651.052;1506.803;0.000;2800.725;3627.157;2554.717;1072.440;405.094;2499.679;-432.275;12058.235
2021;2;6;7;5;;9991.778;1800.664;1341.619;0.000;2800.784;3651.494;2584.801;1066.693;397.217;2882.103;-522.390;12351.491
2021;2;6;8;5;;9971.257;1899.845;1214.305;0.000;2800.926;3652.277;2585.675;1066.603;403.904;3011.734;-541.020;12441.971
2021;2;6;9;5;;10010.634;2059.422;1115.161;0.144;2801.162;3614.644;2536.803;1077.841;420.101;3133.306;-602.690;12541.250
2021;2;6;10;5;;10115.665;2194.215;1020.014;3.236;2800.474;3670.607;2575.900;1094.707;427.120;3303.196;-677.200;12741.661
2021;2;6;11;5;;10033.587;2169.394;893.306;19.547;2800.711;3688.411;2587.639;1100.772;462.219;3607.101;-727.190;12913.498
2021;2;6;12;5;;9970.315;2211.118;712.528;29.931;2801.131;3706.636;2594.565;1112.071;508.971;3680.708;-761.730;12889.293
2021;2;6;13;5;;9808.757;2218.510;526.401;31.478;2800.332;3684.261;2567.285;1116.976;547.776;3636.416;-752.605;12692.567
2021;2;6;14;5;;9721.764;2229.499;459.919;31.271;2801.054;3666.231;2568.498;1097.733;533.790;3588.400;-711.750;12598.414
2021;2;6;15;5;;9625.857;2133.356;491.453;22.782;2801.093;3698.328;2590.819;1107.509;478.845;3610.470;-702.295;12534.032
2021;2;6;16;5;;9820.672;2138.382;706.975;12.257;2801.138;3726.375;2591.066;1135.308;435.545;3450.853;-683.400;12588.125
2021;2;6;17;5;;10167.482;2063.034;1096.392;1.006;2801.105;3774.256;2620.717;1153.538;431.689;3086.799;-443.000;12811.281
2021;2;6;18;5;;10620.449;2206.183;1316.307;0.000;2801.462;3814.426;2655.350;1159.076;482.071;3215.730;-337.840;13498.340
2021;2;6;19;5;;10799.188;2372.974;1313.403;0.000;2800.720;3846.514;2683.958;1162.555;465.577;3576.009;-538.220;13836.977
2021;2;6;20;5;;10767.887;2386.728;1294.582;0.000;2799.943;3839.879;2686.644;1153.235;446.755;3487.291;-592.575;13662.603
2021;2;6;21;5;;10296.370;2020.551;1258.639;0.000;2800.201;3813.337;2658.209;1155.129;403.642;3624.663;-680.220;13240.813
2021;2;6;22;5;;10097.517;1907.971;1268.353;0.000;2799.793;3704.531;2558.448;1146.083;416.868;3524.318;-868.605;12753.230
2021;2;6;23;5;;10015.726;1859.269;1269.121;0.000;2799.611;3655.652;2516.125;1139.527;432.074;3715.436;-881.640;12849.522
2021;2;6;24;5;;9886.734;1676.939;1399.078;0.000;2799.542;3609.844;2493.718;1116.126;401.331;3490.768;-652.620;12724.882
2021;2;7;1;5;;9775.032;1545.544;1466.152;0.000;2800.517;3558.600;2443.652;1114.948;404.219;3188.104;-686.605;12276.531
2021;2;7;2;5;;9751.481;1484.386;1510.101;0.000;2800.538;3542.292;2425.282;1117.010;414.164;2713.379;-555.250;11909.610
2021;2;7;3;5;;9662.627;1383.041;1510.581;0.000;2800.483;3531.123;2414.948;1116.175;437.399;2487.026;-459.690;11689.963
2021;2;7;4;5;;9704.199;1347.726;1582.051;0.000;2800.676;3539.343;2409.834;1129.509;434.404;2287.687;-473.790;11518.096
2021;2;7;5;5;;9667.103;1306.742;1586.965;0.000;2800.898;3547.974;2420.976;1126.998;424.524;2314.002;-477.975;11503.130
2021;2;7;6;5;;9721.130;1369.750;1576.759;0.000;2800.949;3556.409;2426.594;1129.814;417.263;2239.859;-478.920;11482.069
2021;2;7;7;5;;9766.048;1491.471;1501.586;0.000;2800.634;3552.048;2418.047;1134.000;420.308;2345.412;-513.165;11598.295
2021;2;7;8;5;;9862.580;1679.164;1405.912;0.000;2801.083;3565.343;2431.226;1134.118;411.077;2407.794;-617.100;11653.274
2021;2;7;9;5;;9985.907;1850.670;1346.099;0.150;2801.210;3574.191;2436.993;1137.198;413.587;2258.193;-551.105;11692.995
2021;2;7;10;5;;10081.007;1997.314;1307.263;2.009;2799.961;3558.578;2427.691;1130.887;415.882;2409.961;-636.130;11854.838
2021;2;7;11;5;;10222.729;2156.380;1245.018;13.329;2801.354;3589.137;2453.329;1135.808;417.510;2639.765;-739.485;12123.009
2021;2;7;12;5;;10192.570;2206.753;1145.253;19.197;2801.663;3615.279;2473.325;1141.954;404.426;2792.514;-789.570;12195.514
2021;2;7;13;5;;10120.247;2215.487;1063.797;24.277;2801.438;3642.418;2495.671;1146.747;372.830;2763.311;-695.570;12187.988
2021;2;7;14;5;;10012.310;2156.568;1002.566;21.060;2801.559;3646.893;2506.963;1139.931;383.664;2686.432;-673.155;12025.587
2021;2;7;15;5;;9909.714;2101.723;964.452;17.126;2800.544;3648.826;2518.005;1130.821;377.042;2694.916;-645.855;11958.775
2021;2;7;16;5;;9967.938;2134.083;960.057;6.991;2800.752;3676.376;2543.971;1132.404;389.680;2589.275;-628.000;11929.213
2021;2;7;17;5;;10089.933;2129.519;1075.471;0.795;2800.687;3697.754;2566.920;1130.834;385.707;2536.633;-630.855;11995.711
2021;2;7;18;5;;10331.498;2194.041;1212.432;0.000;2801.042;3737.609;2605.924;1131.685;386.375;2834.718;-658.320;12507.896
2021;2;7;19;5;;10545.690;2363.558;1237.141;0.000;2800.544;3755.683;2619.949;1135.734;388.763;2888.867;-725.600;12708.956
2021;2;7;20;5;;10507.587;2281.887;1273.466;0.000;2800.497;3754.994;2620.240;1134.754;396.744;2813.570;-644.180;12676.977
2021;2;7;21;5;;10280.200;2125.663;1194.916;0.000;2800.599;3765.489;2624.641;1140.849;393.533;2757.032;-622.565;12414.667
2021;2;7;22;5;;10040.488;1901.681;1211.938;0.000;2799.750;3735.605;2606.838;1128.767;391.515;2517.745;-600.580;11957.652
2021;2;7;23;5;;9874.158;1803.735;1179.409;0.000;2799.540;3711.970;2585.322;1126.649;379.504;2923.149;-595.430;12201.877
2021;2;7;24;5;;9735.077;1698.889;1143.540;0.000;2799.722;3712.771;2586.657;1126.114;380.154;2857.043;-533.865;12058.255
2021;2;8;1;6;;9498.079;1572.775;1047.505;0.000;2799.372;3719.451;2588.614;1130.836;358.976;2609.440;-394.150;11713.370
2021;2;8;2;6;;9322.983;1514.381;938.769;0.000;2799.764;3706.576;2586.467;1120.109;363.493;2521.916;-423.980;11420.919
2021;2;8;3;6;;9294.555;1565.723;844.958;0.000;2799.599;3706.679;2584.355;1122.323;377.596;2344.425;-389.080;11249.900
2021;2;8;4;6;;9277.932;1566.757;793.173;0.000;2799.815;3742.929;2612.814;1130.115;375.258;2229.259;-386.180;11121.011
2021;2;8;5;6;;9276.913;1557.845;784.422;0.000;2800.051;3763.514;2630.024;1133.490;371.082;2499.224;-410.710;11365.428
2021;2;8;6;6;;9390.210;1645.052;775.289;0.000;2799.328;3798.702;2645.300;1153.402;371.838;2817.432;-391.235;11816.406
2021;2;8;7;6;;9810.630;1939.591;774.323;0.000;2799.136;3878.143;2727.554;1150.589;419.438;3185.992;-297.610;12699.012
2021;2;8;8;6;;10207.835;2135.165;789.778;0.000;2799.107;3921.272;2768.187;1153.085;562.512;3059.096;-173.760;13093.171
2021;2;8;9;6;;10482.497;2336.380;751.429;0.405;2798.503;3939.749;2789.786;1149.963;656.032;2780.369;-159.350;13103.516
2021;2;8;10;6;;10491.752;2364.918;682.142;4.137;2798.095;3976.182;2810.434;1165.749;666.276;2974.066;-342.825;13122.992
2021;2;8;11;6;;10433.916;2412.960;571.136;24.075;2798.209;3991.317;2828.672;1162.645;636.220;3020.395;-321.650;13132.661
2021;2;8;12;6;;10200.786;2300.265;459.296;34.439;2798.234;3957.310;2784.208;1173.102;651.242;3113.861;-190.795;13123.852
2021;2;8;13;6;;10043.924;2247.393;368.684;39.624;2798.775;3956.396;2783.352;1173.045;633.051;3413.806;-483.705;12974.025
2021;2;8;14;6;;9982.916;2256.395;284.410;33.961;2799.494;3958.101;2788.843;1169.258;650.556;3591.284;-686.410;12887.790
2021;2;8;15;6;;10029.151;2311.338;257.509;25.377;2799.088;3980.269;2800.343;1179.926;655.570;3556.244;-753.300;12832.096
2021;2;8;16;6;;10009.297;2303.831;298.456;13.810;2798.744;3955.596;2771.702;1183.894;638.861;3167.498;-461.560;12715.236
2021;2;8;17;6;;9968.007;2196.638;396.645;1.730;2799.237;3982.970;2795.896;1187.073;590.787;3053.087;-329.430;12691.663
2021;2;8;18;6;;10145.812;2269.199;486.199;0.000;2799.110;3988.471;2805.593;1182.878;602.833;3104.181;-150.625;13099.368
2021;2;8;19;6;;10226.109;2268.032;527.197;0.000;2799.896;3983.885;2802.822;1181.062;647.099;3192.806;-223.250;13195.665
2021;2;8;20;6;;10226.522;2335.630;493.628;0.000;2750.027;3979.258;2793.521;1185.737;667.979;3099.587;-59.410;13266.699
2021;2;8;21;6;;10029.041;2198.739;441.359;0.000;2798.528;3958.132;2771.364;1186.768;632.283;3501.497;-490.650;13039.888
2021;2;8;22;6;;9682.421;2098.626;340.304;0.000;2798.633;3884.630;2709.736;1174.894;560.227;3854.406;-881.715;12655.111
2021;2;8;23;6;;9528.638;2183.584;243.436;0.000;2798.375;3825.298;2656.701;1168.598;477.945;4105.746;-921.160;12713.224
2021;2;8;24;6;;9266.570;2047.955;191.970;0.000;2798.375;3795.414;2619.225;1176.189;432.857;3952.206;-666.125;12552.651
2021;2;9;1;6;;8951.905;1780.424;166.949;0.000;2798.234;3765.134;2595.986;1169.148;441.164;3899.773;-572.315;12279.363
2021;2;9;2;6;;8728.071;1622.063;145.213;0.000;2795.823;3739.118;2589.382;1149.735;425.854;3602.726;-334.060;11996.737
2021;2;9;3;6;;8759.892;1660.743;134.832;0.000;2794.477;3741.394;2591.973;1149.422;428.444;3926.037;-874.190;11811.739
2021;2;9;4;6;;8725.941;1567.875;137.454;0.000;2797.061;3778.790;2599.082;1179.707;444.762;4047.549;-938.310;11835.179
2021;2;9;5;6;;8694.037;1519.169;131.569;0.000;2797.840;3798.350;2606.699;1191.651;447.110;4025.392;-726.565;11992.864
2021;2;9;6;6;;8942.919;1689.037;133.013;0.000;2797.783;3821.951;2631.044;1190.907;501.135;3642.767;-199.255;12386.430
2021;2;9;7;6;;9496.060;2052.611;113.472;0.000;2797.664;3894.818;2701.315;1193.503;637.494;3645.400;0.000;13141.460
2021;2;9;8;6;;9832.745;2287.554;122.047;0.000;2796.787;3963.630;2771.341;1192.289;662.728;3741.561;0.000;13574.306
2021;2;9;9;6;;9904.523;2315.520;154.059;0.601;2797.273;3974.331;2775.404;1198.927;662.738;3716.934;0.000;13621.457
2021;2;9;10;6;;9945.720;2372.672;172.444;3.193;2798.139;3950.010;2765.333;1184.677;649.262;3710.252;0.000;13655.973
2021;2;9;11;6;;9998.769;2387.913;199.124;19.581;2798.273;3942.675;2749.339;1193.336;651.203;3622.196;0.000;13620.965
2021;2;9;12;6;;10009.660;2358.170;220.695;28.342;2797.994;3942.855;2742.226;1200.629;661.603;3497.723;0.000;13507.383
2021;2;9;13;6;;10043.360;2339.073;232.029;33.066;2798.533;3956.090;2736.901;1219.189;684.570;3394.035;-101.195;13336.200
2021;2;9;14;6;;10074.710;2343.590;236.931;31.437;2798.681;3984.509;2748.421;1236.087;679.563;3363.287;-236.915;13201.082
2021;2;9;15;6;;10118.314;2395.063;231.799;21.995;2797.810;3990.858;2756.812;1234.046;680.788;3263.989;-223.400;13158.903
2021;2;9;16;6;;10133.210;2402.055;265.396;10.091;2798.781;3995.516;2757.692;1237.824;661.370;3137.083;-137.445;13132.848
2021;2;9;17;6;;10180.046;2386.227;300.780;1.499;2799.376;4031.967;2778.165;1253.802;660.197;2995.871;-16.420;13159.497
2021;2;9;18;6;;10381.361;2566.910;312.421;0.000;2799.838;4056.229;2806.186;1250.043;645.963;3279.411;0.000;13660.771
2021;2;9;19;6;;10368.741;2549.322;311.056;0.000;2799.456;4055.193;2807.594;1247.598;653.714;3405.306;0.000;13774.047
2021;2;9;20;6;;10365.014;2536.454;294.195;0.000;2799.618;4081.869;2829.340;1252.529;652.878;3490.126;0.000;13855.140
2021;2;9;21;6;;10287.354;2467.809;301.935;0.000;2799.936;4038.085;2808.651;1229.434;679.589;3365.909;-50.940;13602.323
2021;2;9;22;6;;10157.308;2304.376;356.475;0.000;2799.776;4009.069;2779.372;1229.697;687.612;3455.778;-454.925;13158.161
2021;2;9;23;6;;9784.954;2037.082;392.102;0.000;2799.707;3936.638;2715.717;1220.920;619.426;3784.394;-358.085;13211.263
2021;2;9;24;6;;9510.861;1826.126;435.860;0.000;2800.101;3903.920;2693.231;1210.689;544.854;3846.408;-375.165;12982.104
2021;2;10;1;6;;9135.496;1762.774;450.088;0.000;2800.106;3759.297;2518.864;1240.433;363.231;3668.517;-416.265;12387.748
2021;2;10;2;6;;8965.732;1648.168;483.049;0.000;2799.917;3706.540;2465.982;1240.558;328.057;3329.538;-156.970;12138.300
2021;2;10;3;6;;8963.371;1617.291;525.510;0.000;2799.933;3702.644;2472.468;1230.175;317.993;3168.983;-132.215;12000.139
2021;2;10;4;6;;8950.700;1554.278;572.801;0.000;2798.899;3704.132;2477.006;1227.125;320.591;3199.143;-149.780;12000.063
2021;2;10;5;6;;8982.222;1531.143;603.962;0.000;2799.749;3726.828;2487.859;1238.969;320.540;3375.179;-179.560;12177.841
2021;2;10;6;6;;9252.353;1737.072;604.150;0.000;2799.902;3745.211;2506.900;1238.310;366.018;3505.161;-223.120;12534.394
2021;2;10;7;6;;9845.961;2103.814;611.164;0.000;2799.649;3842.661;2598.026;1244.635;488.673;3440.579;0.000;13286.540
2021;2;10;8;6;;10062.630;2228.383;573.088;0.000;2798.801;3923.440;2663.871;1259.569;538.918;3630.619;0.000;13693.249
2021;2;10;9;6;;10363.107;2505.147;562.167;1.094;2799.092;3944.103;2692.744;1251.359;551.505;3345.325;0.000;13708.432
2021;2;10;10;6;;10450.782;2605.454;510.421;2.682;2800.169;3940.962;2707.056;1233.906;591.095;3247.908;-64.625;13634.065
2021;2;10;11;6;;10378.106;2550.645;460.807;19.737;2799.981;3933.567;2707.266;1226.301;613.369;3314.757;-104.295;13588.567
